OrthoGroup	Gene
OG0009860	g10505
OG0000014	g10506
OG0000014	g10507
OG0009861	g10508
OG0001262	g10509
OG0009862	g10510
OG0001261	g10511
OG0020674	g10512
OG0009863	g10513
OG0009864	g10514
OG0009865	g10515
OG0009866	g10516
OG0009867	g10517
OG0009868	g10518
OG0009869	g10519
OG0001260	g10520
OG0009870	g10521
OG0020675	g10522
OG0009871	g10523
OG0000015	g10524
OG0009872	g10525
OG0002886	g10526
OG0009873	g10527
OG0020676	g10528
OG0001360	g10529
OG0020677	g10530
OG0009874	g10531
OG0009875	g10532
OG0009876	g10533
OG0020678	g10534
OG0009877	g10535
OG0009878	g10536
OG0009879	g10537
OG0009880	g10538
OG0000825	g10539
OG0009881	g10541
OG0009882	g10542
OG0001361	g10543
OG0009883	g10544
OG0009884	g10545
OG0009885	g10546
OG0001362	g10547
OG0009886	g10549
OG0009887	g10550
OG0009888	g10551
OG0009889	g10552
OG0009890	g10553
OG0009891	g10554
OG0009892	g10555
OG0009893	g10556
OG0002736	g10557
OG0009894	g10558
OG0009895	g10559
OG0009896	g10561
OG0000014	g10563
OG0009897	g10565
OG0009898	g10566
OG0009899	g10568
OG0009900	g10569
OG0009901	g10570
OG0009902	g10571
OG0009903	g10572
OG0009904	g10573
OG0009905	g10574
OG0009906	g10575
OG0009907	g10576
OG0009908	g10577
OG0009909	g10579
OG0000578	g10580
OG0009910	g10581
OG0009911	g10582
OG0002082	g10584
OG0002083	g10585
OG0002083	g10586
OG0009912	g10587
OG0000122	g10588
OG0009913	g10589
OG0009914	g10591
OG0009915	g10592
OG0009916	g10593
OG0009917	g10594
OG0009918	g10595
OG0009919	g10596
OG0009920	g10597
OG0009921	g10598
OG0009922	g10599
OG0009923	g10600
OG0009924	g10601
OG0020679	g10602
OG0009925	g10603
OG0009926	g10604
OG0009927	g10605
OG0009928	g10606
OG0001363	g10607
OG0009929	g10608
OG0009930	g10609
OG0009931	g10610
OG0009932	g10611
OG0009933	g10612
OG0009934	g10613
OG0009935	g10614
OG0009936	g10615
OG0009937	g10616
OG0009938	g10617
OG0009939	g10618
OG0009940	g10620
OG0009941	g10621
OG0009942	g10622
OG0009943	g10623
OG0009944	g10624
OG0009945	g10625
OG0020680	g10626
OG0020681	g10628
OG0002887	g10629
OG0009946	g10630
OG0009947	g10631
OG0009948	g10632
OG0009949	g10633
OG0000506	g10636
OG0009950	g10637
OG0009951	g10638
OG0009952	g10639
OG0009953	g10640
OG0009954	g10641
OG0009955	g10642
OG0009956	g10643
OG0020682	g10644
OG0002084	g10646
OG0009957	g10647
OG0009958	g10648
OG0009959	g10649
OG0009960	g10650
OG0009961	g10651
OG0009962	g10652
OG0009963	g10653
OG0009964	g10654
OG0020683	g10655
OG0009965	g10656
OG0009966	g10657
OG0009967	g10658
OG0001231	g10659
OG0009968	g10660
OG0009969	g10661
OG0009970	g10662
OG0009971	g10663
OG0009972	g10664
OG0009973	g10665
OG0009974	g10666
OG0020684	g10667
OG0001364	g10668
OG0009975	g10669
OG0009976	g10670
OG0009977	g10671
OG0009978	g10672
OG0009979	g10673
OG0001365	g10674
OG0001365	g10675
OG0009980	g10676
OG0009981	g10677
OG0009982	g10678
OG0020685	g10679
OG0002888	g10680
OG0001366	g10681
OG0009983	g10682
OG0009984	g10683
OG0009985	g10684
OG0009986	g10685
OG0009987	g10686
OG0020686	g10687
OG0001367	g10688
OG0002085	g10689
OG0020687	g10690
OG0009988	g10691
OG0001163	g10692
OG0009989	g10693
OG0009990	g10694
OG0009991	g10695
OG0001368	g10696
OG0009992	g10698
OG0009993	g10699
OG0009994	g10700
OG0009995	g10701
OG0009996	g10702
OG0009997	g10703
OG0009998	g10704
OG0009999	g10706
OG0000610	g10707
OG0010000	g10708
OG0010001	g10709
OG0010002	g10710
OG0010003	g10711
OG0010004	g10712
OG0010005	g10713
OG0010006	g10714
OG0010007	g10715
OG0010008	g10716
OG0010009	g10717
OG0010010	g10718
OG0010011	g10719
OG0001369	g10720
OG0010012	g10721
OG0010013	g10722
OG0010014	g10723
OG0010015	g10724
OG0010016	g10725
OG0010017	g10726
OG0010018	g10727
OG0010019	g10728
OG0010020	g10729
OG0010021	g10730
OG0010022	g10731
OG0010023	g10732
OG0000388	g10734
OG0010024	g10735
OG0010025	g10736
OG0010026	g10737
OG0010027	g10738
OG0010028	g10739
OG0010029	g10740
OG0010030	g10742
OG0010031	g10743
OG0010032	g10744
OG0010033	g10745
OG0010034	g10746
OG0001370	g10747
OG0010035	g10748
OG0010036	g10749
OG0010037	g10750
OG0010038	g10751
OG0010039	g10752
OG0010040	g10753
OG0010041	g10754
OG0010042	g10755
OG0010043	g10756
OG0010044	g10757
OG0010045	g10758
OG0010046	g10759
OG0010047	g10760
OG0010048	g10761
OG0010049	g10762
OG0010050	g10763
OG0010051	g10764
OG0010052	g10765
OG0010053	g10767
OG0010054	g10768
OG0010055	g10769
OG0010056	g10770
OG0010057	g10771
OG0010058	g10773
OG0010059	g10774
OG0010060	g10775
OG0010061	g10777
OG0002086	g10778
OG0010062	g10779
OG0010063	g10780
OG0001371	g10781
OG0010064	g10782
OG0010065	g10783
OG0010066	g10784
OG0010067	g10785
OG0010068	g10786
OG0010069	g10787
OG0020688	g10788
OG0010070	g10789
OG0010071	g10790
OG0002889	g10791
OG0010072	g10792
OG0010073	g10793
OG0010074	g10794
OG0002890	g10795
OG0010075	g10796
OG0010076	g10797
OG0010077	g10798
OG0010078	g10799
OG0000364	g10800
OG0001372	g10801
OG0010079	g10802
OG0020689	g10803
OG0010080	g10805
OG0010081	g10806
OG0002634	g10807
OG0010082	g10808
OG0010083	g10809
OG0010084	g10810
OG0010085	g10811
OG0010086	g10812
OG0010087	g10813
OG0010088	g10814
OG0010089	g10815
OG0010090	g10816
OG0000156	g10818
OG0010091	g10819
OG0010092	g10820
OG0010093	g10822
OG0010094	g10823
OG0010095	g10824
OG0010096	g10825
OG0001373	g10826
OG0010097	g10827
OG0010098	g10828
OG0010099	g10829
OG0010100	g10830
OG0002087	g10831
OG0002087	g10832
OG0000299	g10833
OG0000309	g10834
OG0010101	g10835
OG0010102	g10836
OG0010103	g10837
OG0010104	g10838
OG0010105	g10839
OG0010106	g10840
OG0010107	g10841
OG0020690	g10843
OG0002088	g10844
OG0010108	g10845
OG0020691	g10846
OG0010109	g10847
OG0010110	g10848
OG0010111	g10849
OG0010112	g10850
OG0010113	g10851
OG0010114	g10852
OG0010115	g10853
OG0010116	g10854
OG0010117	g10857
OG0010118	g10858
OG0010119	g10859
OG0010120	g10860
OG0010121	g10861
OG0010122	g10862
OG0000013	g10863
OG0010123	g10865
OG0010124	g10866
OG0010125	g10867
OG0000103	g10868
OG0010126	g10869
OG0010127	g10871
OG0010128	g10872
OG0010129	g10873
OG0000663	g10874
OG0000389	g10875
OG0010130	g10876
OG0010131	g10877
OG0010132	g10878
OG0010133	g10879
OG0010134	g10880
OG0010135	g10881
OG0010136	g10882
OG0010137	g10883
OG0010138	g10884
OG0000335	g10886
OG0000199	g10887
OG0010139	g10888
OG0010140	g10889
OG0010141	g10890
OG0010142	g10891
OG0010143	g10893
OG0002891	g10894
OG0010144	g10895
OG0010145	g10896
OG0010146	g10897
OG0010147	g10898
OG0010148	g10899
OG0010149	g10900
OG0001374	g10901
OG0001374	g10902
OG0010150	g10903
OG0010151	g10904
OG0010152	g10905
OG0010153	g10906
OG0010154	g10907
OG0010155	g10908
OG0010156	g10909
OG0000390	g10910
OG0010157	g10911
OG0010158	g10912
OG0010159	g10913
OG0010160	g10914
OG0010161	g10915
OG0002892	g10916
OG0010162	g10917
OG0010163	g10918
OG0002893	g10919
OG0001375	g10920
OG0002089	g10921
OG0010164	g10922
OG0010165	g10923
OG0002894	g10924
OG0000664	g10925
OG0010166	g10927
OG0010167	g10928
OG0010168	g10929
OG0000665	g10930
OG0000665	g10932
OG0000665	g10933
OG0002895	g10934
OG0002053	g10935
OG0000664	g10938
OG0020692	g10939
OG0020693	g10940
OG0010169	g10941
OG0001376	g10942
OG0002090	g10944
OG0002896	g10945
OG0010170	g10946
OG0010171	g10947
OG0010172	g10948
OG0010173	g10950
OG0001377	g10951
OG0010174	g10952
OG0010175	g10953
OG0010176	g10954
OG0000033	g10955
OG0002897	g10957
OG0010177	g10958
OG0002898	g10960
OG0000507	g10963
OG0000022	g10964
OG0010178	g10965
OG0000032	g10966
OG0000032	g10967
OG0002091	g10968
OG0002091	g10969
OG0020694	g10970
OG0002092	g10971
OG0000150	g10972
OG0000472	g10973
OG0000076	g10974
OG0010179	g10975
OG0010180	g10976
OG0010181	g10977
OG0010182	g10978
OG0010183	g10979
OG0010184	g10980
OG0010185	g10981
OG0010186	g10982
OG0001378	g10983
OG0010187	g10984
OG0000133	g10985
OG0010188	g10986
OG0010189	g10987
OG0000033	g10988
OG0002899	g10989
OG0002899	g10990
OG0002900	g10992
OG0001379	g10994
OG0020695	g10995
OG0010190	g10996
OG0010191	g10997
OG0000508	g10998
OG0000508	g10999
OG0000508	g11000
OG0010192	g11001
OG0010193	g11002
OG0010194	g11003
OG0001380	g11004
OG0001380	g11006
OG0010195	g11007
OG0020696	g11008
OG0010196	g11009
OG0002093	g11010
OG0002093	g11011
OG0010197	g11012
OG0010198	g11013
OG0010199	g11014
OG0010200	g11015
OG0010201	g11016
OG0010202	g11017
OG0000509	g11018
OG0001244	g11019
OG0010203	g11020
OG0002901	g11021
OG0010204	g11022
OG0000019	g11023
OG0010205	g11024
OG0010206	g11025
OG0010207	g11026
OG0000510	g11027
OG0000510	g11028
OG0000510	g11029
OG0000391	g11030
OG0000213	g11031
OG0000365	g11032
OG0002902	g11033
OG0020697	g11034
OG0000272	g11035
OG0010208	g11036
OG0010209	g11037
OG0010210	g11038
OG0010211	g11039
OG0010212	g11040
OG0002094	g11042
OG0010213	g11043
OG0000107	g11044
OG0002903	g11045
OG0000244	g11047
OG0000160	g11048
OG0002904	g11049
OG0010214	g11050
OG0010215	g11051
OG0010216	g11052
OG0010217	g11053
OG0010218	g11054
OG0010219	g11055
OG0010220	g11057
OG0001381	g11058
OG0001381	g11059
OG0000272	g11060
OG0010221	g11061
OG0010222	g11062
OG0010223	g11063
OG0002905	g11064
OG0010224	g11065
OG0010225	g11066
OG0010226	g11067
OG0002906	g11068
OG0002095	g11069
OG0002907	g11070
OG0020698	g11071
OG0000057	g11076
OG0000057	g11079
OG0020699	g11082
OG0010227	g11084
OG0010228	g11085
OG0002908	g11086
OG0010229	g11087
OG0010230	g11088
OG0010231	g11089
OG0010232	g11090
OG0010233	g11091
OG0010234	g11092
OG0010235	g11093
OG0010236	g11094
OG0010237	g11095
OG0010238	g11096
OG0001382	g11097
OG0001382	g11098
OG0002909	g11099
OG0010239	g11101
OG0010240	g11102
OG0001383	g11103
OG0010241	g11105
OG0010242	g11106
OG0010243	g11107
OG0010244	g11108
OG0010245	g11109
OG0002910	g11110
OG0010246	g11111
OG0010247	g11112
OG0002909	g11113
OG0001384	g11114
OG0010248	g11115
OG0010249	g11116
OG0010250	g11117
OG0002911	g11118
OG0002912	g11119
OG0010251	g11120
OG0010252	g11121
OG0010253	g11125
OG0020700	g11127
OG0010254	g11128
OG0010255	g11129
OG0010256	g11130
OG0001385	g11131
OG0002096	g11132
OG0010257	g11133
OG0010258	g11134
OG0002913	g11135
OG0010259	g11136
OG0010260	g11137
OG0020701	g11138
OG0002096	g11139
OG0010261	g11140
OG0010262	g11141
OG0010263	g11142
OG0002097	g11143
OG0010264	g11144
OG0010265	g11145
OG0020702	g11146
OG0010266	g11147
OG0010267	g11148
OG0002098	g11149
OG0020703	g11150
OG0010268	g11151
OG0000059	g11153
OG0010269	g11154
OG0020704	g11155
OG0002099	g11156
OG0000197	g11157
OG0010270	g11158
OG0010271	g11159
OG0010272	g11160
OG0010273	g11161
OG0010274	g11162
OG0010275	g11163
OG0010276	g11164
OG0010277	g11165
OG0010278	g11166
OG0010279	g11167
OG0010280	g11168
OG0010281	g11169
OG0010282	g11171
OG0010283	g11172
OG0002100	g11173
OG0010284	g11174
OG0010285	g11175
OG0010286	g11176
OG0010287	g11177
OG0000000	g11178
OG0010288	g11179
OG0010289	g11180
OG0010290	g11181
OG0010291	g11182
OG0020705	g11183
OG0010292	g11184
OG0002914	g11185
OG0020706	g11186
OG0020707	g11187
OG0020708	g11188
OG0002915	g11189
OG0002915	g11192
OG0002916	g11193
OG0020709	g11195
OG0001386	g11196
OG0010293	g11197
OG0001386	g11198
OG0010294	g11199
OG0010295	g11200
OG0010296	g11201
OG0001387	g11202
OG0010297	g11203
OG0010298	g11204
OG0002101	g11205
OG0001388	g11206
OG0001388	g11207
OG0010299	g11209
OG0010300	g11210
OG0020710	g11211
OG0002917	g11213
OG0002651	g11214
OG0020711	g11215
OG0010301	g11216
OG0010302	g11217
OG0001389	g11218
OG0010303	g11219
OG0010304	g11220
OG0010305	g11221
OG0010306	g11222
OG0010307	g11223
OG0010308	g11224
OG0002102	g11225
OG0010309	g11226
OG0000090	g11227
OG0001390	g11228
OG0010310	g11229
OG0010311	g11230
OG0020712	g11231
OG0010312	g11232
OG0010313	g11233
OG0010314	g11234
OG0010315	g11235
OG0000066	g11236
OG0010316	g11237
OG0001391	g11238
OG0001391	g11239
OG0010317	g11240
OG0010318	g11241
OG0010319	g11242
OG0010320	g11243
OG0010321	g11244
OG0010322	g11245
OG0010323	g11246
OG0010324	g11247
OG0002103	g11248
OG0010325	g11249
OG0010326	g11250
OG0010327	g11251
OG0010328	g11252
OG0010329	g11253
OG0002745	g11254
OG0001392	g11257
OG0002104	g11258
OG0010330	g11259
OG0010331	g11260
OG0010332	g11261
OG0010333	g11262
OG0010334	g11263
OG0010335	g11264
OG0010336	g11265
OG0010337	g11266
OG0010338	g11267
OG0010339	g11268
OG0010340	g11269
OG0010341	g11270
OG0010342	g11271
OG0010343	g11272
OG0010344	g11273
OG0010345	g11274
OG0010346	g11275
OG0010347	g11276
OG0010348	g11277
OG0010349	g11278
OG0010350	g11279
OG0010351	g11280
OG0010352	g11281
OG0010353	g11282
OG0002918	g11283
OG0010354	g11284
OG0001393	g11285
OG0010355	g11286
OG0010356	g11287
OG0010357	g11288
OG0000003	g11290
OG0000001	g11291
OG0010358	g11292
OG0010359	g11293
OG0010360	g11294
OG0002919	g11296
OG0002919	g11297
OG0010361	g11298
OG0010362	g11299
OG0002920	g11300
OG0002921	g11301
OG0010363	g11302
OG0010364	g11303
OG0001394	g11304
OG0000051	g11305
OG0000511	g11306
OG0000511	g11307
OG0000511	g11308
OG0000051	g11309
OG0000512	g11310
OG0010365	g11311
OG0000051	g11312
OG0000051	g11313
OG0010366	g11314
OG0002922	g11315
OG0002922	g11316
OG0002923	g11317
OG0002923	g11319
OG0020713	g11320
OG0000008	g11321
OG0010367	g11322
OG0020714	g11323
OG0010368	g11324
OG0010369	g11325
OG0002924	g11326
OG0010370	g11327
OG0001395	g11328
OG0020715	g11329
OG0010371	g11331
OG0010372	g11332
OG0001396	g11335
OG0010373	g11336
OG0010374	g11337
OG0020716	g11338
OG0010375	g11339
OG0010376	g11340
OG0001397	g11341
OG0000166	g11342
OG0000166	g11343
OG0000166	g11344
OG0000166	g11345
OG0000166	g11346
OG0010377	g11347
OG0010378	g11348
OG0010379	g11349
OG0010380	g11350
OG0010381	g11351
OG0010382	g11352
OG0010383	g11353
OG0020717	g11354
OG0010384	g11355
OG0010385	g11356
OG0002925	g11357
OG0010386	g11358
OG0001398	g11359
OG0010387	g11360
OG0010388	g11361
OG0010389	g11362
OG0010390	g11363
OG0020718	g11364
OG0010391	g11365
OG0020719	g11366
OG0010392	g11367
OG0000076	g11368
OG0010393	g11369
OG0010394	g11370
OG0010395	g11372
OG0000022	g11373
OG0010396	g11374
OG0010397	g11375
OG0002105	g11376
OG0010398	g11377
OG0010399	g11378
OG0000033	g11380
OG0000465	g11381
OG0000019	g11382
OG0010400	g11383
OG0010401	g11384
OG0010402	g11385
OG0020720	g11386
OG0010403	g11387
OG0010404	g11388
OG0010405	g11389
OG0010406	g11392
OG0020721	g11394
OG0010407	g11395
OG0002106	g11396
OG0000373	g11397
OG0010408	g11398
OG0000666	g11399
OG0010409	g11400
OG0010410	g11401
OG0020722	g11402
OG0010411	g11403
OG0010412	g11404
OG0010413	g11405
OG0020723	g11406
OG0010414	g11407
OG0010415	g11408
OG0010416	g11409
OG0010417	g11410
OG0010418	g11411
OG0010419	g11412
OG0001399	g11413
OG0010420	g11414
OG0020724	g11416
OG0010421	g11417
OG0010422	g11418
OG0010423	g11419
OG0000392	g11420
OG0010424	g11421
OG0001400	g11422
OG0010425	g11423
OG0002663	g11424
OG0000017	g11425
OG0010426	g11427
OG0010427	g11428
OG0010428	g11429
OG0010429	g11430
OG0010430	g11432
OG0010431	g11433
OG0010432	g11434
OG0000001	g11435
OG0010433	g11436
OG0002926	g11437
OG0001401	g11438
OG0010434	g11439
OG0010435	g11440
OG0010436	g11441
OG0010437	g11442
OG0010438	g11443
OG0000667	g11444
OG0010439	g11445
OG0010440	g11446
OG0010441	g11447
OG0010442	g11448
OG0010443	g11449
OG0010444	g11450
OG0010445	g11453
OG0010446	g11454
OG0010447	g11455
OG0010448	g11456
OG0010449	g11457
OG0010450	g11458
OG0010451	g11459
OG0010452	g11461
OG0010453	g11462
OG0010454	g11464
OG0010455	g11465
OG0010456	g11466
OG0010457	g11467
OG0010458	g11468
OG0010459	g11469
OG0010460	g11470
OG0010461	g11471
OG0020725	g11473
OG0010462	g11475
OG0010463	g11476
OG0000260	g11477
OG0000513	g11478
OG0010464	g11479
OG0010465	g11480
OG0010466	g11481
OG0010467	g11482
OG0010468	g11483
OG0010469	g11484
OG0010470	g11485
OG0010471	g11487
OG0002927	g11488
OG0000024	g11489
OG0010472	g11490
OG0002928	g11491
OG0010473	g11492
OG0010474	g11493
OG0010475	g11494
OG0010476	g11495
OG0002929	g11496
OG0010477	g11498
OG0020726	g11499
OG0010478	g11500
OG0010479	g11501
OG0010480	g11502
OG0010481	g11503
OG0010482	g11504
OG0000493	g11505
OG0010483	g11506
OG0010484	g11507
OG0010485	g11508
OG0010486	g11509
OG0010487	g11510
OG0010488	g11511
OG0010489	g11512
OG0000636	g11513
OG0010490	g11515
OG0010491	g11516
OG0010492	g11517
OG0010493	g11518
OG0010494	g11519
OG0002002	g11522
OG0010495	g11523
OG0010496	g11524
OG0010497	g11525
OG0001402	g11526
OG0001402	g11527
OG0010498	g11528
OG0010499	g11529
OG0010500	g11530
OG0010501	g11531
OG0010502	g11532
OG0010503	g11533
OG0010504	g11534
OG0010505	g11535
OG0010506	g11536
OG0010507	g11537
OG0010508	g11538
OG0010509	g11539
OG0010510	g11540
OG0010511	g11541
OG0010512	g11542
OG0010513	g11543
OG0000159	g11544
OG0010514	g11545
OG0001403	g11546
OG0001951	g11547
OG0001403	g11549
OG0010515	g11550
OG0010516	g11551
OG0010517	g11552
OG0010518	g11553
OG0010519	g11554
OG0000668	g11555
OG0000214	g11556
OG0001404	g11557
OG0010520	g11558
OG0010521	g11559
OG0010522	g11560
OG0010523	g11561
OG0010524	g11562
OG0010525	g11563
OG0000391	g11564
OG0010526	g11566
OG0010527	g11567
OG0001258	g11568
OG0010528	g11569
OG0010529	g11570
OG0010530	g11571
OG0010531	g11572
OG0010532	g11573
OG0010533	g11574
OG0010534	g11575
OG0002930	g11576
OG0000074	g11577
OG0010535	g11578
OG0010536	g11579
OG0010537	g11580
OG0010538	g11581
OG0010539	g11582
OG0010540	g11583
OG0010541	g11584
OG0010542	g11585
OG0010543	g11586
OG0000085	g11589
OG0002107	g11590
OG0010544	g11591
OG0001405	g11592
OG0010545	g11593
OG0010546	g11594
OG0010547	g11595
OG0002931	g11596
OG0000582	g11597
OG0010548	g11598
OG0000256	g11599
OG0010549	g11600
OG0001406	g11601
OG0010550	g11602
OG0002108	g11603
OG0020727	g11604
OG0010551	g11605
OG0010552	g11606
OG0000463	g11607
OG0020728	g11609
OG0010553	g11610
OG0002109	g11611
OG0010554	g11612
OG0010555	g11613
OG0000256	g11614
OG0010556	g11615
OG0010557	g11616
OG0010558	g11617
OG0010559	g11618
OG0002932	g11620
OG0010560	g11621
OG0010561	g11622
OG0020729	g11623
OG0010562	g11624
OG0002933	g11625
OG0010563	g11626
OG0000252	g11627
OG0010564	g11629
OG0010565	g11630
OG0000003	g11631
OG0000001	g11632
OG0000000	g11633
OG0010566	g11634
OG0010567	g11635
OG0010568	g11636
OG0010569	g11637
OG0010570	g11638
OG0010571	g11639
OG0010572	g11640
OG0010573	g11641
OG0010574	g11642
OG0010575	g11643
OG0010576	g11644
OG0010577	g11645
OG0010578	g11646
OG0010579	g11647
OG0010580	g11648
OG0010581	g11649
OG0010582	g11650
OG0007456	g11652
OG0010583	g11654
OG0010584	g11655
OG0010585	g11656
OG0002934	g11657
OG0010586	g11658
OG0020730	g11659
OG0010587	g11660
OG0000509	g11661
OG0002935	g11662
OG0002110	g11663
OG0002110	g11664
OG0010588	g11665
OG0000273	g11667
OG0010589	g11668
OG0000669	g11669
OG0010590	g11670
OG0010591	g11671
OG0010592	g11672
OG0000357	g11673
OG0001407	g11674
OG0010593	g11675
OG0002111	g11676
OG0002111	g11677
OG0010594	g11678
OG0010595	g11679
OG0010596	g11680
OG0010597	g11681
OG0010598	g11682
OG0010599	g11683
OG0010600	g11684
OG0010601	g11685
OG0010602	g11686
OG0002936	g11687
OG0010603	g11688
OG0010604	g11689
OG0010605	g11690
OG0001407	g11691
OG0020731	g11692
OG0010606	g11693
OG0010607	g11694
OG0010608	g11695
OG0010609	g11696
OG0010610	g11697
OG0010611	g11698
OG0010612	g11699
OG0010613	g11700
OG0010614	g11701
OG0002112	g11702
OG0001408	g11705
OG0001409	g11706
OG0010615	g11708
OG0010616	g11709
OG0000298	g11710
OG0000393	g11711
OG0001410	g11713
OG0010617	g11714
OG0010618	g11716
OG0001411	g11717
OG0010619	g11718
OG0010620	g11720
OG0010621	g11721
OG0010622	g11722
OG0010623	g11723
OG0020732	g11724
OG0010624	g11725
OG0010625	g11726
OG0001412	g11727
OG0001412	g11728
OG0010626	g11729
OG0000035	g11730
OG0000035	g11731
OG0010627	g11732
OG0010628	g11733
OG0010629	g11734
OG0010630	g11735
OG0001413	g11736
OG0001413	g11737
OG0010631	g11738
OG0010632	g11739
OG0010633	g11740
OG0001414	g11742
OG0010634	g11743
OG0010635	g11744
OG0010636	g11745
OG0001173	g11746
OG0010637	g11747
OG0010638	g11748
OG0020733	g11749
OG0010639	g11750
OG0002937	g11751
OG0010640	g11752
OG0010641	g11753
OG0002938	g11754
OG0002937	g11755
OG0010640	g11756
OG0000197	g11760
OG0002938	g11763
OG0020734	g11764
OG0010642	g11765
OG0010643	g11766
OG0010644	g11767
OG0010645	g11768
OG0001147	g11769
OG0010646	g11770
OG0010647	g11771
OG0010648	g11772
OG0010649	g11774
OG0010650	g11775
OG0010651	g11777
OG0010652	g11778
OG0010653	g11779
OG0010654	g11780
OG0010655	g11781
OG0000630	g11782
OG0010656	g11784
OG0010657	g11785
OG0010658	g11786
OG0010659	g11787
OG0010660	g11788
OG0010661	g11790
OG0010662	g11791
OG0010663	g11792
OG0002939	g11793
OG0010664	g11794
OG0010665	g11795
OG0010666	g11796
OG0010667	g11797
OG0010668	g11798
OG0010669	g11799
OG0010670	g11800
OG0010671	g11801
OG0010672	g11802
OG0010673	g11803
OG0000670	g11804
OG0000653	g11805
OG0010674	g11806
OG0010675	g11807
OG0010676	g11808
OG0010677	g11809
OG0010678	g11810
OG0010679	g11811
OG0010680	g11812
OG0010681	g11813
OG0010682	g11814
OG0010683	g11815
OG0010684	g11816
OG0010685	g11817
OG0010686	g11818
OG0010687	g11819
OG0010688	g11820
OG0020735	g11821
OG0010689	g11822
OG0010690	g11823
OG0010691	g11824
OG0010692	g11825
OG0010693	g11826
OG0010694	g11827
OG0001415	g11828
OG0010695	g11829
OG0010696	g11830
OG0010697	g11831
OG0010698	g11832
OG0020736	g11833
OG0010699	g11834
OG0010700	g11835
OG0010701	g11836
OG0010702	g11837
OG0020737	g11838
OG0010703	g11839
OG0000492	g11841
OG0002113	g11842
OG0010704	g11843
OG0000492	g11844
OG0010705	g11845
OG0010706	g11846
OG0010707	g11847
OG0010708	g11848
OG0002940	g11849
OG0010709	g11850
OG0010710	g11851
OG0010711	g11852
OG0010712	g11853
OG0010713	g11854
OG0010714	g11855
OG0000167	g11856
OG0020738	g11857
OG0010715	g11858
OG0010716	g11859
OG0010717	g11860
OG0010718	g11862
OG0010719	g11863
OG0010720	g11864
OG0010721	g11865
OG0010722	g11866
OG0010723	g11867
OG0001416	g11868
OG0002114	g11869
OG0010724	g11870
OG0010725	g11871
OG0010726	g11872
OG0000663	g11875
OG0010727	g11876
OG0010728	g11877
OG0000027	g11878
OG0000168	g11880
OG0010729	g11881
OG0010730	g11882
OG0020739	g11883
OG0000671	g11885
OG0010731	g11886
OG0010732	g11887
OG0000013	g11888
OG0010733	g11889
OG0000099	g11890
OG0002941	g11891
OG0010734	g11892
OG0010735	g11893
OG0010736	g11894
OG0010737	g11895
OG0000672	g11896
OG0000672	g11897
OG0002115	g11898
OG0010738	g11899
OG0010739	g11900
OG0020740	g11901
OG0000056	g11904
OG0010740	g11908
OG0000001	g11911
OG0000003	g11912
OG0001417	g11914
OG0001417	g11915
OG0000000	g11916
OG0010741	g11917
OG0010742	g11918
OG0001418	g11919
OG0010743	g11920
OG0010744	g11921
OG0010745	g11922
OG0000514	g11923
OG0010746	g11924
OG0010747	g11925
OG0010748	g11926
OG0010749	g11927
OG0010750	g11928
OG0010751	g11929
OG0010752	g11930
OG0020741	g11931
OG0010753	g11932
OG0010754	g11933
OG0010755	g11934
OG0010756	g11935
OG0010757	g11936
OG0010758	g11938
OG0010759	g11939
OG0002116	g11940
OG0010760	g11941
OG0010761	g11942
OG0000144	g11943
OG0001419	g11946
OG0010762	g11947
OG0010763	g11948
OG0010764	g11949
OG0002117	g11950
OG0002942	g11951
OG0002118	g11952
OG0000003	g11953
OG0000001	g11954
OG0000000	g11955
OG0002118	g11956
OG0002943	g11957
OG0002944	g11959
OG0002945	g11960
OG0002946	g11961
OG0000620	g11962
OG0020742	g11964
OG0020743	g11965
OG0001420	g11966
OG0010765	g11967
OG0010766	g11968
OG0010767	g11969
OG0010768	g11970
OG0010769	g11971
OG0010770	g11972
OG0010771	g11973
OG0001421	g11974
OG0010772	g11975
OG0010773	g11976
OG0010774	g11977
OG0010775	g11978
OG0010776	g11979
OG0010777	g11980
OG0010778	g11981
OG0010779	g11982
OG0010780	g11983
OG0010781	g11984
OG0010782	g11986
OG0000001	g11988
OG0000003	g11989
OG0010783	g11990
OG0010784	g11991
OG0010785	g11992
OG0010786	g11993
OG0010787	g11994
OG0010788	g11995
OG0010789	g11996
OG0000026	g11997
OG0010790	g11998
OG0010791	g11999
OG0010792	g12000
OG0010793	g12001
OG0010794	g12002
OG0010795	g12003
OG0010796	g12004
OG0010797	g12005
OG0010798	g12006
OG0000673	g12007
OG0000111	g12008
OG0020744	g12009
OG0001422	g12010
OG0010799	g12011
OG0010800	g12012
OG0020745	g12013
OG0010801	g12014
OG0010802	g12015
OG0010803	g12016
OG0010804	g12017
OG0010805	g12018
OG0010806	g12019
OG0010807	g12020
OG0010808	g12021
OG0010809	g12022
OG0010810	g12023
OG0010811	g12024
OG0010812	g12025
OG0010813	g12026
OG0010814	g12027
OG0010815	g12028
OG0010816	g12029
OG0010817	g12030
OG0010818	g12031
OG0020746	g12032
OG0010819	g12033
OG0010820	g12034
OG0010821	g12035
OG0010822	g12036
OG0001423	g12037
OG0010823	g12038
OG0001424	g12039
OG0010824	g12040
OG0010825	g12041
OG0010826	g12042
OG0010827	g12043
OG0010828	g12044
OG0010829	g12045
